F0101;Glaciers blancs, noirs et pierreux;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0412;Alluvions torrentielles des cours d'eau à épilobe des moraines (Chamaenerion fleischeri), des étages collinéen à alpin;Calamagrostis epigejos;Calamagrostis pseudophragmites;Chamaenerion dodonaei;Chamaenerion fleischeri;Erigeron acris;Erucastrum nasturtifolium;Gypsophila repens;Myricaria germanica;Pilosella piloselloides;Ptychotis saxifraga;Saxifraga aizoides;Scrophularia canina subsp. hoppii;Tolpis staticifolia;Trifolium pallescens;Trifolium saxatile;Tussilago farfara;Typha minima;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0413;Bancs de galets à pavot cornu (Glaucium flavum) des rivières méditerranéennes;Achnatherum calamagrostis;Anthyllis vulneraria;Asperula cynanchica;Astragalus monspessulanus;Centaurea aspera;Chaenorrhinum minus;Daucus carota;Diplotaxis tenuifolia;Echium vulgare;Chamaenerion dodonaei;Erucastrum nasturtifolium;Glaucium flavum;Gypsophila repens;Pilosella piloselloides;Plantago sempervirens;Ptychotis saxifraga;Reseda lutea;Reseda phyteuma;Setaria italica subsp. viridis;Trigonella alba;Tussilago farfara;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0414;Éboulis calcaires méditerranéens et supraméditerranéens;Allium flavum;Amelanchier ovalis;Arrhenatherum elatius;Biscutella lima;Brachypodium retusum;Bupleurum ranunculoides subsp. telonense;Buxus sempervirens;Campanula medium;Centranthus lecogii;Cephalaria leucantha;Chamaenerion dodonaei;Erysimum nevadense subsp. collisparsum;Euphorbia characias;Galeopsis angustifolia;Hormathophylla macrocarpa;Iberis intermedia subsp. violletii;Linaria supina;Melica amethystina;Ononis minutissima;Pimpinella tragium;Pistacia terebinthus;Quercus ilex;Scrophularia canina subsp. canina;Sedum album;Sedum sediforme;Thalictrum minus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0501;Parois rocheuses calcaires suintantes et thermophiles à fougère capillaire-de-Vénus (Adiantum capillus-veneris);Adiantum capillus-veneris;Samolus valerandi;Schoenus nigricans;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0502;Végétation fontinale, calcicole à neutrophile des sources, suintements et ruisselets, souvent pétrifiants, de basse altitude;Bellidiastrum michelii;Calamagrostis varia;Cardamine amara;Carex brachystachys;Carex flacca;Drosera longifolia;Equisetum telmateia;Eupatorium cannabinum;Linum catharticum;Molinia caerulea;Pinguicula grandiflora;Pinguicula vulgaris;Schoenus nigricans;Tofieldia calyculata;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0503;Végétation fontinale, calcicole à neutrophile des sources, suintements et ruisselets des étages subalpin et alpin;Agrostis stolonifera;Alchemilla coriacea;Alchemilla glabra;Allium schoenoprasum;Arabis soyeri subsp. subcoriacea;Bellidiastrum michelii;Carex frigida;Cirsium spinosissimum;Epilobium alsinifolium;Epilobium anagallidifolium;Equisetum variegatum;Gentiana bavarica;Juncus triglumis;Pinguicula alpina;Pinguicula vulgaris;Saxifraga aizoides;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0504;Végétation fontinale, acidiphile à neutrophile, des sources, suintements et ruisselets ensoleillés de basse et moyenne altitudes;Caltha palustris;Cardamine amara;Cardamine flexuosa;Carex hirta;Chrysosplenium alternifolium;Chrysosplenium oppositifolium;Epilobium alsinifolium;Epilobium obscurum;Glyceria fluitans;Juncus acutiflorus;Juncus effusus;Micranthes stellaris;Montia fontana subsp. fontana;Myosotis scorpioides;Potentilla erecta;Ranunculus flammula;Ranunculus hederaceus;Stellaria alsine;Veronica beccabunga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0505;Végétation fontinale, acidiphile à neutrophile, des sources, suintements et ruisselets ensoleillés des étages subalpin et alpin;Bistorta vivipara;Cardamine amara;Carex frigida;Carex nigra;Deschampsia cespitosa;Epilobium alsinifolium;Epilobium anagallidifolium;Epilobium nutans;Eriophorum angustifolium;Micranthes stellaris;Montia fontana subsp. fontana;Pinguicula vulgaris;Ranunculus aconitifolius;Saxifraga aizoides;Soldanella alpina;Stellaria alsine;Trichophorum cespitosum;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0506;Végétation fontinale, des sources, suintements et ruisselets ombragés à laîche à épis espacés (Carex remota), des étages planitiaire à montagnard;Cardamine amara;Cardamine flexuosa;Carex pendula;Carex remota;Carex strigosa;Chrysosplenium alternifolium;Chrysosplenium oppositifolium;Geum urbanum;Glyceria notata;Juncus effusus;Juncus tenuis;Lysimachia nemorum;Plantago major;Poa trivialis;Ranunculus repens;Saxifraga rotundifolia;Stellaria alsine;Stellaria nemorum;Urtica dioica;Veronica beccabunga;Veronica montana;Viola biflora;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0507;Nappes amphibies et flottantes et cressonnières à ache noueuse (Helosciadium nodiflorum) et à cressons aquatiques divers;Agrostis stolonifera;Berula erecta;Caltha palustris;Epilobium obscurum;Glyceria fluitans;Glyceria notata;Helosciadium nodiflorum;Mentha aquatica;Myosotis scorpioides;Nasturtium officinale;Ranunculus repens;Rorippa amphibia;Stellaria alsine;Veronica anagallis-aquatica;Veronica beccabunga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0508;Nappes, ceintures et prairies flottantes ou amphibies à glycérie flottante (Glyceria fluitans) et à rubanier négligé (Sparganium neglectum);Agrostis stolonifera;Alisma plantago-aquatica;Alopecurus geniculatus;Berula erecta;Callitriche stagnalis;Catabrosa aquatica;Eleocharis palustris;Epilobium parviflorum;Galium palustre;Galium uliginosum;Glyceria declinata;Glyceria fluitans;Glyceria notata;Gratiola officinalis;Iris pseudacorus;Juncus articulatus;Juncus effusus;Leersia oryzoides;Lotus pedunculatus;Lycopus europaeus;Lythrum salicaria;Mentha aquatica;Mentha longifolia;Myosotis laxa subsp. cespitosa;Phalaris arundinacea;Ranunculus flammula;Ranunculus repens;Sparganium neglectum;Stellaria alsine;Veronica anagallis-aquatica;Veronica beccabunga;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0601;Ruisselets, torrents et rivières de montagne Épirhitron et métarhitron;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0602;Rivières et cours d'eau des vallées et des plaines péri-alpines Hyporhitron;Berula erecta;Callitriche hamulata;Callitriche platycarpa;Callitriche stagnalis;Ceratophyllum demersum;Elodea canadensis;Elodea nuttallii;Groenlandia densa;Mentha aquatica;Nasturtium officinale;Potamogeton coloratus;Potamogeton crispus;Potamogeton nodosus;Potamogeton perfoliatus;Ranunculus penicillatus;Ranunculus trichophyllus subsp. trichophyllus;Sparganium emersum;Stuckenia pectinata;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0603;Fleuves, rivières et petits cours d'eau de plaine à écoulement lent Épipotamon et métapotamon;Berula erecta;Callitriche hamulata;Callitriche stagnalis;Ceratophyllum demersum;Elodea canadensis;Elodea nuttallii;Groenlandia densa;Mentha aquatica;Nasturtium officinale;Nuphar lutea;Potamogeton coloratus;Potamogeton crispus;Potamogeton nodosus;Potamogeton perfoliatus;Ranunculus penicillatus;Ranunculus trichophyllus subsp. trichophyllus;Sparganium emersum;Stuckenia pectinata;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0701;Tapis aquatiques de nitelles (Nitella spp.) et de charas (Chara spp.) des eaux douces. acidiclines neutres;Alisma plantago-aquatica;Ceratophyllum demersum;Lemna minor;Lemna trisulca;Myriophyllum spicatum;Najas minor;Potamogeton lucens;Zannichellia pedunculata;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0702;Tapis aquatiques à characées des eaux claires permanentes ou temporaires, oligomésotrophes et neutres à basiques;Lemna minor;Lemna trisulca;Myriophyllum spicatum;Najas marina;Phragmites australis;Potamogeton crispus;Potamogeton gramineus;Potamogeton lucens;Potamogeton perfoliatus;Ranunculus trichophyllus subsp. trichophyllus;Stuckenia pectinata;Typha latifolia;Zannichellia palustris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0703;Voiles aquatiques de lemnacées et de ricciacées des eaux douces stagnantes à très lentes;Azolla filiculoides;Ceratophyllum demersum;Hydrocharis morsus-ranae;Lemna gibba;Lemna minor;lemna minuta;Lemna trisulca;Spirodela polyrhiza;Wolffia arrhiza;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0704;Radeaux flottants non enracinés des eaux mésotrophes à méso-eutrophes à morène (Hydrocharis morsus-ranae) ou à utriculaire méridionale (Utricularia australis);Ceratophyllum demersum;Ceratophyllum submersum;Hydrocharis morsus-ranae;Lemna minor;Lemna trisulca;Myriophyllum spicatum;Persicaria amphibia;Potamogeton natans;Potamogeton nodosus;Salvinia natans;Spirodela polyrhiza;Stratiotes aloides;Utricularia australis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0705;Herbiers aquatiques enracinés et à feuilles flottantes des eaux calmes, à nénuphars (Nymphaea alba, Nuphar lutea) et à potamots (Potamogeton spp.);Ceratophyllum demersum;Myriophyllum spicatum;Myriophyllum verticillatum;Nuphar lutea;Nymphaea alba;Nymphoides peltata;Persicaria amphibia;Potamogeton coloratus;Potamogeton natans;Potamogeton nodosus;Sagittaria sagittifolia;Trapa natans;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0706;Herbiers enracinés immergés des eaux mésotrophes à eutrophes, à potamots (Potamogeton spp.) à myriophylles (Myriophyllum spp.) et à élodées (Elodea spp.);Caldesia parnassifolia;Ceratophyllum demersum;Elodea canadensis;Elodea nuttallii;Luronium natans;Myriophyllum spicatum;Myriophyllum verticillatum;Najas marina;Najas minor;Potamogeton acutifolius;Potamogeton alpinus;Potamogeton berchtoldii;Potamogeton crispus;Potamogeton gramineus;Potamogeton lucens;Potamogeton obtusifolius;Potamogeton perfoliatus;Potamogeton praelongus;Potamogeton pusillus;Potamogeton trichoides;Ranunculus circinatus;Stuckenia pectinata;Zannichellia palustris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0707;Herbiers aquatiques des eaux calmes oligotrophes à potamot à feuilles de renouée (Potamogeton polygonifolius) ou potamot coloré (Potamogeton coloratus);Berula erecta;Callitriche hamulata;Groenlandia densa;Hydrocotyle vulgaris;Myriophyllum alterniflorum;Potamogeton alpinus;Potamogeton coloratus;Potamogeton gramineus;Potamogeton natans;Potamogeton polygonifolius;Ranunculus trichophyllus subsp. eradicatus;Sparganium natans;Stuckenia filiformis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0708;Herbiers enracinés nageants et flottants des eaux calmes peu profondes de renoncules aquatiques (Ranunculus spp.) et de callitriches (Callitriche spp.);Callitriche obtusangula;Callitriche palustris;Callitriche platycarpa;Callitriche stagnalis;Hottonia palustris;Luronium natans;Potamogeton nodosus;Ranunculus aquatilis;Ranunculus fluitans;Ranunculus hederaceus;Ranunculus peltatus;Ranunculus penicillatus;Ranunculus trichophyllus subsp. eradicatus;Ranunculus trichophyllus subsp. trichophyllus;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0709;Herbiers aquatiques des eaux courantes à renoncule flottante (Ranunculus fluitans);Callitriche hamulata;Callitriche obtusangula;Callitriche platycarpa;Callitriche stagnalis;Ceratophyllum demersum;Elodea canadensis;Elodea nuttallii;Groenlandia densa;Ludwigia peploides subsp. montevidensis;Mentha aquatica;Myriophyllum alterniflorum;Myriophyllum spicatum;Nuphar lutea;Potamogeton berchtoldii;Potamogeton coloratus;Potamogeton crispus;Potamogeton perfoliatus;Ranunculus fluitans;Ranunculus penicillatus;Ranunculus penicillatus subsp. pseudofluitans;Ranunculus trichophyllus subsp. trichophyllus;Sagittaria sagittifolia;Sparganium emersum;Stratiotes aloides;Stuckenia pectinata;Vallisneria spiralis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0801;Gazons amphibies de petites espèces annuelles des grèves oligotrophes à mésotrophes longuement inondables;Alisma plantago-aquatica;Bidens tripartita;Carex bohemica;Corrigiola littoralis;Crypsis alopecuroides;Crypsis schoenoides;Cyperus esculentus;Cyperus fuscus;Cyperus michelianus;Elatine alsinastrum;Elatine hexandra;Elatine hydropiper;Eleocharis ovata;Flatine triándra;Gnaphalium uliginosum;Gypsophila muralis;Isolepis setacea;Juncus bufonius;Juncus tenageia;Laphangium luteoalbum;Limosella aquatica;Lindernia dubia;Lindernia palustris;Ludwigia grandiflora;Ludwigia palustris;Lythrum portula;Pulicaria vulgaris;Ranunculus sceleratus;Rorippa amphibia;Rorippa palustris;Samolus valerandi;Schoenoplectus supinus;Sisymbrella aspera;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0802;Gazons amphibies médio-européens de petites annuelles, avec petits joncs (Juncus spp.) et à souchets (Cyperus spp.) des grèves oligotrophes à mésotrophes modérément inondables;Aira caryophyllea;Blackstonia acuminata;Blackstonia perfoliata;Centaurium pulchellum;Cyperus flavescens;Cyperus fuscus;Euphorbia exiqua;Gnaphalium uliginosum;Gypsophila muralis;Hypericum humifusum;Illecebrum verticillatum;Isolepis setacea;Juncus bufonius;Juncus sphaerocarpus;Juncus tenageia;Laphangium luteoalbum;Linum catharticum;Lysimachia arvensis;Lysimachia minima;Lythrum hyssopifolia;Lythrum portula;Mentha pulegium;Myosurus minimus;Ornithopus perpusillus;Persicaria hydropiper;Radiola linoides;Sagina subulata;Spergula arvensis;Spergula rubra;Vulpia bromoides;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0803;Gazons amphibies méditerranéo-atlantiques de petites annuelles des grèves oligotrophes à mésotrophes modérément inondables;Agrostis stolonifera;Aira elegantissima;Centaurium pulchellum;Centaurium tenuiflorum;Cyperus fuscus;Deschampsia media;Euphorbia exiqua;Gnaphalium uliginosum;Hypericum humifusum;Juncus bufonius;Juncus capitatus;Juncus ranarius;Juncus rechingeri;Juncus sphaerocarpus;Laphangium luteoalbum;Lythrum tribracteatum;Lythum thymifolia;Molinia arundinacea;Sisymbrella aspera;Tuberaria guttata;Vulpia bromoides;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0804;Gazons amphibies acidiphiles vivaces d'influence atlantique des grèves d'étangs à scirpe flottant (Isolepis fluitans);Agrostis canina;Eleocharis multicaulis;Helosciadium inundatum;Hydrocotyle vulgaris;Hypericum elodes;Isolepis fluitans;Juncus bulbosus;Molinia caerulea;Myriophyllum alterniflorum;Pilularia globulifera;Potamogeton polygonifolius;Ranunculus flammula;Utricularia australis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0805;Gazons amphibies acidiphiles vivaces des grèves de basse altitude à scirpe en épingle (Eleocharis acicularis);Alisma gramineum;Alisma lanceolatum;Carex viridula;Deschampsia cespitosa subsp. littoralis;Elatine alsinastrum;Eleocharis palustris;Fleocharis acicularis;Juncus bulbosus;Littorella uniflora;Ludwigia palustris;Luronium natans;Lythrum portula;Marsilea quadrifolia;Myriophyllum alterniflorum;Phalaris arundinacea;Phragmites australis;Pilularia globulifera;Ranunculus flammula;Veronica scutellata;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0806;Herbiers vivaces flottants et amphibies des lacs et mares de montagne à rubanier à feuilles étroites (Sparganium angustifolium);Callitriche palustris;Fleocharis acicularis;Littorella uniflora;Poa supina;Ranunculus flammula var. ovalis;Ranunculus trichophyllus subsp. eradicatus;Rorippa islandica;Sparganium angustifolium;Veronica serpyllifolia subsp. humifusa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0807;Végétations de grandes annuelles à bidens (Bidens spp.) et à renouées (Polygonum spp.) des grèves eutrophes assez longuement exondées;Alopecurus aequalis;Bidens cernua;Bidens frondosa;Bidens radiata;Bidens tripartita;Brassica nigra;Echinochloa crus-galli;Erysimum cheiranthoides;Leersia oryzoides;Lycopus europaeus;Persicaria hydropiper;Persicaria lapathifolia;Persicaria maculosa;Persicaria minor;Persicaria mitis;Phalaris arundinacea;Potentilla supina;Pulicaria vulgaris;Ranunculus sceleratus;Rorippa palustris;Rumex maritimus;Xanthium orientale;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0808;Végétations de grandes annuelles à chénopodes (Chenopodium spp.) et à arroches (Atriplex spp.) des grèves eutrophes sableuses assez longuement exondées;Amaranthus blitum;Atriplex patula;Atriplex prostrata;Bidens tripartita;Brassica nigra;Corrigiola littoralis;Crypsis alopecuroides;Cynodon dactylon;Cyperus eragrostis;Cyperus esculentus;Cyperus fuscus;Dysphania ambrosioides;Echinochloa crus-galli;Lipandra polysperma;Mentha pulegium;Oxybasis glauca;Oxybasis rubra;Persicaria lapathifolia;Persicaria maculosa;Persicaria minor;Persicaria mitis;Plantago major subsp. pleiosperma;Pulicaria vulgaris;Rorippa palustris;Rorippa sylvestris;Tripleurospermum inodorum;Xanthium orientale;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0901;Gouilles et mares de tourbières acides à petite utriculaire (Utricularia minor) et à sphaignes brunes (Sphagnum cuspidatum S. majus);Carex limosa;Carex rostrata;Comarum palustre;Menyanthes trifoliata;Rhynchospora alba;Utricularia minor;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0902;Mares alcalines oligotrophes à petite utriculaire (Utricularia minor) et à mousses brunes;Carex limosa;Nymphaea alba;Potamogeton coloratus;Sparganium natans;Utricularia australis;Utricularia intermedia;Utricularia minor;Utricularia stygia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0903;Bombements de tourbières et buttes tourbeuses de sphaignes;Andromeda polifolia;Calluna vulgaris;Carex echinata;Carex nigra;Carex pauciflora;Drosera rotundifolia;Eriophorum angustifolium;Eriophorum vaginatum;Juncus filiformis;Molinia caerulea;Nardus stricta;Trichophorum cespitosum;Vaccinium microcarpum;Vaccinium myrtillus;Vaccinium oxycoccos;Vaccinium uliginosum subsp. uliginosum;Vaccinium vitis-idaea;Viola palustris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0904;Végétation pionnière des gouilles et des dépressions tourbeuses;Carex canescens;Carex echinata;Carex limosa;Carex magellanica subsp. irrigua;Carex panicea;Carex rostrata;Comarum palustre;Drosera longifolia;Drosera obovata;Drosera rotundifolia;Eriophorum angustifolium;Lycopodiella inundata;Menyanthes trifoliata;Molinia caerulea;Rhynchospora alba;Rhynchospora fusca;Scheuchzeria palustris;Trichophorum alpinum;Trichophorum cespitosum;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0905;Tourbières de transition et tremblantes;Carex canescens;Carex diandra;Carex dioica;Carex lasiocarpa;Carex limosa;Carex nigra;Carex panicea;Carex rostrata;Cladium mariscus;Comarum palustre;Equisetum fluviatile;Eriophorum angustifolium;Eriophorum gracile;Menyanthes trifoliata;Molinia caerulea;Potentilla erecta;Scheuchzeria palustris;Swertia perennis;Trichophorum alpinum;Valeriana dioica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F0906;Bas-marais acidiclinophiles à acidiphiles des sols tourbeux à paratourbeux oligotrophes à laîche noire (Carex nigra);Agrostis canina;Bartsia alpina;Carex canescens;Carex demissa;Carex echinata;Carex nigra;Carex pulicaris;Epilobium palustre;Eriophorum angustifolium;Juncus filiformis;Parnassia palustris;Pedicularis palustris;Phleum alpinum;Pinguicula vulgaris;Potentilla erecta;Ranunculus flammula;Trichophorum cespitosum;Viola palustris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
